Content ID,Contents.Category,Year,Quarter,Month,Day,Index,Reactions_Type.ReactionTypeType,Sum of Reactions_Type.Score,ReactionType
baadf2d9-ab5b-458d-a3cf-37c39a69be50,Technology,2020,Qtr 3,July,11,16072,worried,12,worried
baadf2d9-ab5b-458d-a3cf-37c39a69be50,Technology,2020,Qtr 3,July,30,16092,super love,75,super love
baadf2d9-ab5b-458d-a3cf-37c39a69be50,Technology,2020,Qtr 3,August,1,16085,super love,75,super love
baadf2d9-ab5b-458d-a3cf-37c39a69be50,Technology,2020,Qtr 3,August,13,16075,love,65,love
baadf2d9-ab5b-458d-a3cf-37c39a69be50,Technology,2020,Qtr 3,August,29,16066,love,65,love
baadf2d9-ab5b-458d-a3cf-37c39a69be50,Technology,2020,Qtr 3,September,13,16076,want,70,want
baadf2d9-ab5b-458d-a3cf-37c39a69be50,Technology,2020,Qtr 3,September,26,16074,disgust,0,disgust
baadf2d9-ab5b-458d-a3cf-37c39a69be50,Technology,2020,Qtr 4,October,1,16070,want,70,want
baadf2d9-ab5b-458d-a3cf-37c39a69be50,Technology,2020,Qtr 4,October,6,16079,worried,12,worried
baadf2d9-ab5b-458d-a3cf-37c39a69be50,Technology,2020,Qtr 4,October,14,16091,cherish,70,cherish
baadf2d9-ab5b-458d-a3cf-37c39a69be50,Technology,2020,Qtr 4,October,31,16087,indifferent,20,indifferent
baadf2d9-ab5b-458d-a3cf-37c39a69be50,Technology,2020,Qtr 4,November,5,16065,cherish,70,cherish
baadf2d9-ab5b-458d-a3cf-37c39a69be50,Technology,2020,Qtr 4,November,20,16094,interested,30,interested
baadf2d9-ab5b-458d-a3cf-37c39a69be50,Technology,2020,Qtr 4,December,4,16064,heart,60,heart
baadf2d9-ab5b-458d-a3cf-37c39a69be50,Technology,2020,Qtr 4,December,8,16068,cherish,70,cherish
baadf2d9-ab5b-458d-a3cf-37c39a69be50,Technology,2020,Qtr 4,December,24,16090,super love,75,super love
baadf2d9-ab5b-458d-a3cf-37c39a69be50,Technology,2020,Qtr 4,December,27,16071,love,65,love
baadf2d9-ab5b-458d-a3cf-37c39a69be50,Technology,2020,Qtr 4,December,27,16093,disgust,0,disgust
baadf2d9-ab5b-458d-a3cf-37c39a69be50,Technology,2021,Qtr 1,January,9,16098,adore,72,adore
baadf2d9-ab5b-458d-a3cf-37c39a69be50,Technology,2021,Qtr 1,March,10,16089,interested,30,interested
baadf2d9-ab5b-458d-a3cf-37c39a69be50,Technology,2021,Qtr 1,March,16,16086,indifferent,20,indifferent
baadf2d9-ab5b-458d-a3cf-37c39a69be50,Technology,2021,Qtr 2,April,3,16082,heart,60,heart
baadf2d9-ab5b-458d-a3cf-37c39a69be50,Technology,2021,Qtr 2,April,8,16080,peeking,35,peeking
baadf2d9-ab5b-458d-a3cf-37c39a69be50,Technology,2021,Qtr 2,April,8,16097,want,70,want
baadf2d9-ab5b-458d-a3cf-37c39a69be50,Technology,2021,Qtr 2,April,25,16095,super love,75,super love
baadf2d9-ab5b-458d-a3cf-37c39a69be50,Technology,2021,Qtr 2,May,6,16096,dislike,10,dislike
baadf2d9-ab5b-458d-a3cf-37c39a69be50,Technology,2021,Qtr 2,May,19,16081,disgust,0,disgust
baadf2d9-ab5b-458d-a3cf-37c39a69be50,Technology,2021,Qtr 2,May,20,16063,adore,72,adore
baadf2d9-ab5b-458d-a3cf-37c39a69be50,Technology,2021,Qtr 2,May,31,16084,cherish,70,cherish
baadf2d9-ab5b-458d-a3cf-37c39a69be50,Technology,2021,Qtr 2,June,3,16088,adore,72,adore
baadf2d9-ab5b-458d-a3cf-37c39a69be50,Technology,2021,Qtr 2,June,11,16083,interested,30,interested
bac28166-5b8d-4f5d-88da-8c8f9a1c3f5b,Food,2020,Qtr 2,June,30,4980,indifferent,20,indifferent
bac28166-5b8d-4f5d-88da-8c8f9a1c3f5b,Food,2020,Qtr 3,July,2,4982,intrigued,45,intrigued
bac28166-5b8d-4f5d-88da-8c8f9a1c3f5b,Food,2020,Qtr 3,July,11,4969,worried,12,worried
bac28166-5b8d-4f5d-88da-8c8f9a1c3f5b,Food,2020,Qtr 3,July,14,4970,worried,12,worried
bac28166-5b8d-4f5d-88da-8c8f9a1c3f5b,Food,2020,Qtr 3,July,17,4985,intrigued,45,intrigued
bac28166-5b8d-4f5d-88da-8c8f9a1c3f5b,Food,2020,Qtr 3,July,26,5005,heart,60,heart
bac28166-5b8d-4f5d-88da-8c8f9a1c3f5b,Food,2020,Qtr 3,August,9,4977,cherish,70,cherish
bac28166-5b8d-4f5d-88da-8c8f9a1c3f5b,Food,2020,Qtr 3,August,18,4981,love,65,love
bac28166-5b8d-4f5d-88da-8c8f9a1c3f5b,Food,2020,Qtr 3,August,22,4994,indifferent,20,indifferent
bac28166-5b8d-4f5d-88da-8c8f9a1c3f5b,Food,2020,Qtr 3,September,2,4964,want,70,want
bac28166-5b8d-4f5d-88da-8c8f9a1c3f5b,Food,2020,Qtr 3,September,12,4992,want,70,want
bac28166-5b8d-4f5d-88da-8c8f9a1c3f5b,Food,2020,Qtr 4,October,3,4991,indifferent,20,indifferent
bac28166-5b8d-4f5d-88da-8c8f9a1c3f5b,Food,2020,Qtr 4,October,11,4998,love,65,love
bac28166-5b8d-4f5d-88da-8c8f9a1c3f5b,Food,2020,Qtr 4,October,15,4967,cherish,70,cherish
bac28166-5b8d-4f5d-88da-8c8f9a1c3f5b,Food,2020,Qtr 4,October,16,5002,like,50,like
bac28166-5b8d-4f5d-88da-8c8f9a1c3f5b,Food,2020,Qtr 4,October,21,4973,disgust,0,disgust
bac28166-5b8d-4f5d-88da-8c8f9a1c3f5b,Food,2020,Qtr 4,October,24,4987,like,50,like
bac28166-5b8d-4f5d-88da-8c8f9a1c3f5b,Food,2020,Qtr 4,October,26,5000,super love,75,super love
bac28166-5b8d-4f5d-88da-8c8f9a1c3f5b,Food,2020,Qtr 4,October,30,4965,intrigued,45,intrigued
bac28166-5b8d-4f5d-88da-8c8f9a1c3f5b,Food,2020,Qtr 4,November,2,4976,peeking,35,peeking
bac28166-5b8d-4f5d-88da-8c8f9a1c3f5b,Food,2020,Qtr 4,November,26,4995,want,70,want
bac28166-5b8d-4f5d-88da-8c8f9a1c3f5b,Food,2020,Qtr 4,December,8,4963,cherish,70,cherish
bac28166-5b8d-4f5d-88da-8c8f9a1c3f5b,Food,2020,Qtr 4,December,9,4972,hate,5,hate
bac28166-5b8d-4f5d-88da-8c8f9a1c3f5b,Food,2020,Qtr 4,December,18,5004,hate,5,hate
bac28166-5b8d-4f5d-88da-8c8f9a1c3f5b,Food,2020,Qtr 4,December,27,4990,super love,75,super love
bac28166-5b8d-4f5d-88da-8c8f9a1c3f5b,Food,2021,Qtr 1,January,1,4978,hate,5,hate
bac28166-5b8d-4f5d-88da-8c8f9a1c3f5b,Food,2021,Qtr 1,January,16,4997,want,70,want
bac28166-5b8d-4f5d-88da-8c8f9a1c3f5b,Food,2021,Qtr 1,February,6,4971,indifferent,20,indifferent
bac28166-5b8d-4f5d-88da-8c8f9a1c3f5b,Food,2021,Qtr 1,February,14,5001,like,50,like
bac28166-5b8d-4f5d-88da-8c8f9a1c3f5b,Food,2021,Qtr 1,February,14,5003,adore,72,adore
bac28166-5b8d-4f5d-88da-8c8f9a1c3f5b,Food,2021,Qtr 1,February,26,4999,super love,75,super love
bac28166-5b8d-4f5d-88da-8c8f9a1c3f5b,Food,2021,Qtr 1,February,27,4968,dislike,10,dislike
bac28166-5b8d-4f5d-88da-8c8f9a1c3f5b,Food,2021,Qtr 1,March,3,4979,love,65,love
bac28166-5b8d-4f5d-88da-8c8f9a1c3f5b,Food,2021,Qtr 1,March,20,5008,heart,60,heart
bac28166-5b8d-4f5d-88da-8c8f9a1c3f5b,Food,2021,Qtr 2,April,6,4974,want,70,want
bac28166-5b8d-4f5d-88da-8c8f9a1c3f5b,Food,2021,Qtr 2,April,6,4983,super love,75,super love
bac28166-5b8d-4f5d-88da-8c8f9a1c3f5b,Food,2021,Qtr 2,April,15,4984,love,65,love
bac28166-5b8d-4f5d-88da-8c8f9a1c3f5b,Food,2021,Qtr 2,April,16,4988,peeking,35,peeking
bac28166-5b8d-4f5d-88da-8c8f9a1c3f5b,Food,2021,Qtr 2,April,18,5006,scared,15,scared
bac28166-5b8d-4f5d-88da-8c8f9a1c3f5b,Food,2021,Qtr 2,April,24,4993,indifferent,20,indifferent
bac28166-5b8d-4f5d-88da-8c8f9a1c3f5b,Food,2021,Qtr 2,May,2,4989,heart,60,heart
bac28166-5b8d-4f5d-88da-8c8f9a1c3f5b,Food,2021,Qtr 2,May,28,4986,adore,72,adore
bac28166-5b8d-4f5d-88da-8c8f9a1c3f5b,Food,2021,Qtr 2,May,31,4975,love,65,love
bac28166-5b8d-4f5d-88da-8c8f9a1c3f5b,Food,2021,Qtr 2,June,2,4996,interested,30,interested
bac28166-5b8d-4f5d-88da-8c8f9a1c3f5b,Food,2021,Qtr 2,June,6,5007,scared,15,scared
bac28166-5b8d-4f5d-88da-8c8f9a1c3f5b,Food,2021,Qtr 2,June,10,4966,love,65,love
baf5959e-204c-4acc-838c-87617e79f448,Fitness,2020,Qtr 2,June,28,6153,heart,60,heart
baf5959e-204c-4acc-838c-87617e79f448,Fitness,2021,Qtr 1,March,8,6152,disgust,0,disgust
baf5959e-204c-4acc-838c-87617e79f448,Fitness,2021,Qtr 1,March,30,6154,hate,5,hate
bb157107-088c-45aa-8d16-5c093a7471c6,Culture,2020,Qtr 2,June,25,18440,scared,15,scared
bb157107-088c-45aa-8d16-5c093a7471c6,Culture,2020,Qtr 2,June,27,18435,want,70,want
bb157107-088c-45aa-8d16-5c093a7471c6,Culture,2020,Qtr 3,July,30,18448,love,65,love
bb157107-088c-45aa-8d16-5c093a7471c6,Culture,2020,Qtr 3,August,1,18438,indifferent,20,indifferent
bb157107-088c-45aa-8d16-5c093a7471c6,Culture,2020,Qtr 3,September,9,18439,like,50,like
bb157107-088c-45aa-8d16-5c093a7471c6,Culture,2020,Qtr 3,September,12,18444,disgust,0,disgust
bb157107-088c-45aa-8d16-5c093a7471c6,Culture,2020,Qtr 3,September,17,18452,super love,75,super love
bb157107-088c-45aa-8d16-5c093a7471c6,Culture,2020,Qtr 3,September,24,18446,adore,72,adore
bb157107-088c-45aa-8d16-5c093a7471c6,Culture,2020,Qtr 4,October,29,18455,peeking,35,peeking
bb157107-088c-45aa-8d16-5c093a7471c6,Culture,2020,Qtr 4,November,17,18436,peeking,35,peeking
bb157107-088c-45aa-8d16-5c093a7471c6,Culture,2020,Qtr 4,December,4,18453,worried,12,worried
bb157107-088c-45aa-8d16-5c093a7471c6,Culture,2020,Qtr 4,December,26,18449,dislike,10,dislike
bb157107-088c-45aa-8d16-5c093a7471c6,Culture,2021,Qtr 1,January,9,18437,dislike,10,dislike
bb157107-088c-45aa-8d16-5c093a7471c6,Culture,2021,Qtr 1,January,10,18441,indifferent,20,indifferent
bb157107-088c-45aa-8d16-5c093a7471c6,Culture,2021,Qtr 1,January,11,18451,peeking,35,peeking
bb157107-088c-45aa-8d16-5c093a7471c6,Culture,2021,Qtr 1,March,1,18445,love,65,love
bb157107-088c-45aa-8d16-5c093a7471c6,Culture,2021,Qtr 1,March,17,18454,worried,12,worried
bb157107-088c-45aa-8d16-5c093a7471c6,Culture,2021,Qtr 1,March,24,18443,worried,12,worried
bb157107-088c-45aa-8d16-5c093a7471c6,Culture,2021,Qtr 2,April,1,18450,heart,60,heart
bb157107-088c-45aa-8d16-5c093a7471c6,Culture,2021,Qtr 2,April,19,18442,intrigued,45,intrigued
bb157107-088c-45aa-8d16-5c093a7471c6,Culture,2021,Qtr 2,June,1,18447,cherish,70,cherish
bb3901bd-a3d9-4f45-8b0c-0548c36385d2,Fitness,2020,Qtr 3,July,6,7102,love,65,love
bb3901bd-a3d9-4f45-8b0c-0548c36385d2,Fitness,2020,Qtr 3,July,14,7101,adore,72,adore
bb3901bd-a3d9-4f45-8b0c-0548c36385d2,Fitness,2020,Qtr 3,July,15,7098,heart,60,heart
bb3901bd-a3d9-4f45-8b0c-0548c36385d2,Fitness,2020,Qtr 3,July,16,7109,adore,72,adore
bb3901bd-a3d9-4f45-8b0c-0548c36385d2,Fitness,2020,Qtr 3,August,18,7105,hate,5,hate
bb3901bd-a3d9-4f45-8b0c-0548c36385d2,Fitness,2020,Qtr 3,September,8,7113,intrigued,45,intrigued
bb3901bd-a3d9-4f45-8b0c-0548c36385d2,Fitness,2020,Qtr 4,October,4,7094,hate,5,hate
bb3901bd-a3d9-4f45-8b0c-0548c36385d2,Fitness,2020,Qtr 4,November,16,7093,scared,15,scared
bb3901bd-a3d9-4f45-8b0c-0548c36385d2,Fitness,2020,Qtr 4,November,17,7110,love,65,love
bb3901bd-a3d9-4f45-8b0c-0548c36385d2,Fitness,2020,Qtr 4,November,22,7111,hate,5,hate
bb3901bd-a3d9-4f45-8b0c-0548c36385d2,Fitness,2020,Qtr 4,December,22,7107,interested,30,interested
bb3901bd-a3d9-4f45-8b0c-0548c36385d2,Fitness,2020,Qtr 4,December,28,7108,peeking,35,peeking
bb3901bd-a3d9-4f45-8b0c-0548c36385d2,Fitness,2021,Qtr 1,January,4,7103,adore,72,adore
bb3901bd-a3d9-4f45-8b0c-0548c36385d2,Fitness,2021,Qtr 1,January,5,7091,intrigued,45,intrigued
bb3901bd-a3d9-4f45-8b0c-0548c36385d2,Fitness,2021,Qtr 1,January,6,7092,hate,5,hate
bb3901bd-a3d9-4f45-8b0c-0548c36385d2,Fitness,2021,Qtr 1,January,14,7095,scared,15,scared
bb3901bd-a3d9-4f45-8b0c-0548c36385d2,Fitness,2021,Qtr 1,January,20,7104,want,70,want
bb3901bd-a3d9-4f45-8b0c-0548c36385d2,Fitness,2021,Qtr 1,February,17,7112,indifferent,20,indifferent
bb3901bd-a3d9-4f45-8b0c-0548c36385d2,Fitness,2021,Qtr 1,February,17,7114,dislike,10,dislike
bb3901bd-a3d9-4f45-8b0c-0548c36385d2,Fitness,2021,Qtr 1,March,3,7096,hate,5,hate
bb3901bd-a3d9-4f45-8b0c-0548c36385d2,Fitness,2021,Qtr 1,March,14,7100,like,50,like
bb3901bd-a3d9-4f45-8b0c-0548c36385d2,Fitness,2021,Qtr 1,March,17,7099,heart,60,heart
bb3901bd-a3d9-4f45-8b0c-0548c36385d2,Fitness,2021,Qtr 2,May,6,7097,cherish,70,cherish
bb3901bd-a3d9-4f45-8b0c-0548c36385d2,Fitness,2021,Qtr 2,May,16,7090,worried,12,worried
bb3901bd-a3d9-4f45-8b0c-0548c36385d2,Fitness,2021,Qtr 2,June,18,7106,want,70,want
bb6c0257-5d4d-4bb8-be58-4bd7ebd9c337,Animals,2020,Qtr 2,June,26,18227,dislike,10,dislike
bb6c0257-5d4d-4bb8-be58-4bd7ebd9c337,Animals,2020,Qtr 2,June,28,18230,want,70,want
bb6c0257-5d4d-4bb8-be58-4bd7ebd9c337,Animals,2020,Qtr 3,July,1,18206,disgust,0,disgust
bb6c0257-5d4d-4bb8-be58-4bd7ebd9c337,Animals,2020,Qtr 3,July,26,18219,intrigued,45,intrigued
bb6c0257-5d4d-4bb8-be58-4bd7ebd9c337,Animals,2020,Qtr 3,August,1,18209,worried,12,worried
bb6c0257-5d4d-4bb8-be58-4bd7ebd9c337,Animals,2020,Qtr 3,August,19,18224,want,70,want
bb6c0257-5d4d-4bb8-be58-4bd7ebd9c337,Animals,2020,Qtr 3,August,20,18221,adore,72,adore
bb6c0257-5d4d-4bb8-be58-4bd7ebd9c337,Animals,2020,Qtr 3,September,1,18204,adore,72,adore
bb6c0257-5d4d-4bb8-be58-4bd7ebd9c337,Animals,2020,Qtr 3,September,10,18211,worried,12,worried
bb6c0257-5d4d-4bb8-be58-4bd7ebd9c337,Animals,2020,Qtr 3,September,13,18217,interested,30,interested
bb6c0257-5d4d-4bb8-be58-4bd7ebd9c337,Animals,2020,Qtr 3,September,16,18214,cherish,70,cherish
bb6c0257-5d4d-4bb8-be58-4bd7ebd9c337,Animals,2020,Qtr 3,September,17,18226,worried,12,worried
bb6c0257-5d4d-4bb8-be58-4bd7ebd9c337,Animals,2020,Qtr 4,October,18,18215,super love,75,super love
bb6c0257-5d4d-4bb8-be58-4bd7ebd9c337,Animals,2020,Qtr 4,October,19,18205,intrigued,45,intrigued
bb6c0257-5d4d-4bb8-be58-4bd7ebd9c337,Animals,2020,Qtr 4,November,6,18207,disgust,0,disgust
bb6c0257-5d4d-4bb8-be58-4bd7ebd9c337,Animals,2020,Qtr 4,November,30,18213,interested,30,interested
bb6c0257-5d4d-4bb8-be58-4bd7ebd9c337,Animals,2020,Qtr 4,December,9,18208,indifferent,20,indifferent
bb6c0257-5d4d-4bb8-be58-4bd7ebd9c337,Animals,2020,Qtr 4,December,11,18203,adore,72,adore
bb6c0257-5d4d-4bb8-be58-4bd7ebd9c337,Animals,2020,Qtr 4,December,13,18216,adore,72,adore
bb6c0257-5d4d-4bb8-be58-4bd7ebd9c337,Animals,2020,Qtr 4,December,23,18223,dislike,10,dislike
bb6c0257-5d4d-4bb8-be58-4bd7ebd9c337,Animals,2021,Qtr 1,January,23,18229,hate,5,hate
bb6c0257-5d4d-4bb8-be58-4bd7ebd9c337,Animals,2021,Qtr 1,February,6,18212,cherish,70,cherish
bb6c0257-5d4d-4bb8-be58-4bd7ebd9c337,Animals,2021,Qtr 1,March,9,18202,hate,5,hate
bb6c0257-5d4d-4bb8-be58-4bd7ebd9c337,Animals,2021,Qtr 1,March,11,18228,worried,12,worried
bb6c0257-5d4d-4bb8-be58-4bd7ebd9c337,Animals,2021,Qtr 2,April,30,18220,interested,30,interested
bb6c0257-5d4d-4bb8-be58-4bd7ebd9c337,Animals,2021,Qtr 2,May,7,18218,hate,5,hate
bb6c0257-5d4d-4bb8-be58-4bd7ebd9c337,Animals,2021,Qtr 2,May,17,18210,intrigued,45,intrigued
bb6c0257-5d4d-4bb8-be58-4bd7ebd9c337,Animals,2021,Qtr 2,May,26,18225,intrigued,45,intrigued
bb6c0257-5d4d-4bb8-be58-4bd7ebd9c337,Animals,2021,Qtr 2,June,5,18222,cherish,70,cherish
bb9dcde7-55bb-4fb8-b349-caa58fb08823,Healthy Eating,2020,Qtr 2,June,18,6062,love,65,love
bb9dcde7-55bb-4fb8-b349-caa58fb08823,Healthy Eating,2020,Qtr 2,June,23,6063,adore,72,adore
bb9dcde7-55bb-4fb8-b349-caa58fb08823,Healthy Eating,2020,Qtr 2,June,26,6084,dislike,10,dislike
bb9dcde7-55bb-4fb8-b349-caa58fb08823,Healthy Eating,2020,Qtr 3,July,4,6081,hate,5,hate
bb9dcde7-55bb-4fb8-b349-caa58fb08823,Healthy Eating,2020,Qtr 3,July,9,6085,dislike,10,dislike
bb9dcde7-55bb-4fb8-b349-caa58fb08823,Healthy Eating,2020,Qtr 3,August,1,6093,cherish,70,cherish
bb9dcde7-55bb-4fb8-b349-caa58fb08823,Healthy Eating,2020,Qtr 3,August,14,6073,love,65,love
bb9dcde7-55bb-4fb8-b349-caa58fb08823,Healthy Eating,2020,Qtr 3,August,14,6097,love,65,love
bb9dcde7-55bb-4fb8-b349-caa58fb08823,Healthy Eating,2020,Qtr 3,August,20,6099,adore,72,adore
bb9dcde7-55bb-4fb8-b349-caa58fb08823,Healthy Eating,2020,Qtr 3,August,22,6064,indifferent,20,indifferent
bb9dcde7-55bb-4fb8-b349-caa58fb08823,Healthy Eating,2020,Qtr 3,August,26,6069,intrigued,45,intrigued
bb9dcde7-55bb-4fb8-b349-caa58fb08823,Healthy Eating,2020,Qtr 3,August,28,6089,disgust,0,disgust
bb9dcde7-55bb-4fb8-b349-caa58fb08823,Healthy Eating,2020,Qtr 3,September,9,6087,cherish,70,cherish
bb9dcde7-55bb-4fb8-b349-caa58fb08823,Healthy Eating,2020,Qtr 3,September,14,6092,intrigued,45,intrigued
bb9dcde7-55bb-4fb8-b349-caa58fb08823,Healthy Eating,2020,Qtr 3,September,23,6083,want,70,want
bb9dcde7-55bb-4fb8-b349-caa58fb08823,Healthy Eating,2020,Qtr 4,October,3,6079,worried,12,worried
bb9dcde7-55bb-4fb8-b349-caa58fb08823,Healthy Eating,2020,Qtr 4,October,16,6098,scared,15,scared
bb9dcde7-55bb-4fb8-b349-caa58fb08823,Healthy Eating,2020,Qtr 4,October,29,6070,like,50,like
bb9dcde7-55bb-4fb8-b349-caa58fb08823,Healthy Eating,2020,Qtr 4,November,7,6076,dislike,10,dislike
bb9dcde7-55bb-4fb8-b349-caa58fb08823,Healthy Eating,2020,Qtr 4,November,14,6102,want,70,want
bb9dcde7-55bb-4fb8-b349-caa58fb08823,Healthy Eating,2020,Qtr 4,November,20,6094,scared,15,scared
bb9dcde7-55bb-4fb8-b349-caa58fb08823,Healthy Eating,2020,Qtr 4,November,21,6061,super love,75,super love
bb9dcde7-55bb-4fb8-b349-caa58fb08823,Healthy Eating,2020,Qtr 4,December,6,6075,cherish,70,cherish
bb9dcde7-55bb-4fb8-b349-caa58fb08823,Healthy Eating,2020,Qtr 4,December,6,6095,love,65,love
bb9dcde7-55bb-4fb8-b349-caa58fb08823,Healthy Eating,2020,Qtr 4,December,7,6077,indifferent,20,indifferent
bb9dcde7-55bb-4fb8-b349-caa58fb08823,Healthy Eating,2020,Qtr 4,December,9,6086,scared,15,scared
bb9dcde7-55bb-4fb8-b349-caa58fb08823,Healthy Eating,2020,Qtr 4,December,10,6091,scared,15,scared
bb9dcde7-55bb-4fb8-b349-caa58fb08823,Healthy Eating,2020,Qtr 4,December,22,6066,super love,75,super love
bb9dcde7-55bb-4fb8-b349-caa58fb08823,Healthy Eating,2020,Qtr 4,December,25,6088,dislike,10,dislike
bb9dcde7-55bb-4fb8-b349-caa58fb08823,Healthy Eating,2021,Qtr 1,January,6,6068,indifferent,20,indifferent
bb9dcde7-55bb-4fb8-b349-caa58fb08823,Healthy Eating,2021,Qtr 1,January,7,6101,interested,30,interested
bb9dcde7-55bb-4fb8-b349-caa58fb08823,Healthy Eating,2021,Qtr 1,January,8,6065,hate,5,hate
bb9dcde7-55bb-4fb8-b349-caa58fb08823,Healthy Eating,2021,Qtr 1,January,29,6078,cherish,70,cherish
bb9dcde7-55bb-4fb8-b349-caa58fb08823,Healthy Eating,2021,Qtr 1,March,3,6074,worried,12,worried
bb9dcde7-55bb-4fb8-b349-caa58fb08823,Healthy Eating,2021,Qtr 1,March,16,6100,adore,72,adore
bb9dcde7-55bb-4fb8-b349-caa58fb08823,Healthy Eating,2021,Qtr 2,April,3,6067,want,70,want
bb9dcde7-55bb-4fb8-b349-caa58fb08823,Healthy Eating,2021,Qtr 2,April,17,6080,super love,75,super love
bb9dcde7-55bb-4fb8-b349-caa58fb08823,Healthy Eating,2021,Qtr 2,April,27,6071,dislike,10,dislike
bb9dcde7-55bb-4fb8-b349-caa58fb08823,Healthy Eating,2021,Qtr 2,May,2,6072,super love,75,super love
bb9dcde7-55bb-4fb8-b349-caa58fb08823,Healthy Eating,2021,Qtr 2,May,6,6090,like,50,like
bb9dcde7-55bb-4fb8-b349-caa58fb08823,Healthy Eating,2021,Qtr 2,May,10,6103,disgust,0,disgust
bb9dcde7-55bb-4fb8-b349-caa58fb08823,Healthy Eating,2021,Qtr 2,May,23,6096,interested,30,interested
bb9dcde7-55bb-4fb8-b349-caa58fb08823,Healthy Eating,2021,Qtr 2,June,10,6082,indifferent,20,indifferent
bc06bab7-dbf7-4d7a-81b4-9f76f2f0b87c,Culture,2020,Qtr 2,June,25,24958,love,65,love
bc06bab7-dbf7-4d7a-81b4-9f76f2f0b87c,Culture,2020,Qtr 2,June,26,24941,want,70,want
bc06bab7-dbf7-4d7a-81b4-9f76f2f0b87c,Culture,2020,Qtr 3,July,11,24972,adore,72,adore
bc06bab7-dbf7-4d7a-81b4-9f76f2f0b87c,Culture,2020,Qtr 3,August,25,24960,super love,75,super love
bc06bab7-dbf7-4d7a-81b4-9f76f2f0b87c,Culture,2020,Qtr 3,September,19,24948,worried,12,worried
bc06bab7-dbf7-4d7a-81b4-9f76f2f0b87c,Culture,2020,Qtr 4,October,5,24970,worried,12,worried
bc06bab7-dbf7-4d7a-81b4-9f76f2f0b87c,Culture,2020,Qtr 4,October,15,24965,scared,15,scared
bc06bab7-dbf7-4d7a-81b4-9f76f2f0b87c,Culture,2020,Qtr 4,October,29,24962,indifferent,20,indifferent
bc06bab7-dbf7-4d7a-81b4-9f76f2f0b87c,Culture,2020,Qtr 4,October,30,24974,cherish,70,cherish
bc06bab7-dbf7-4d7a-81b4-9f76f2f0b87c,Culture,2020,Qtr 4,November,1,24966,adore,72,adore
bc06bab7-dbf7-4d7a-81b4-9f76f2f0b87c,Culture,2020,Qtr 4,November,3,24969,want,70,want
bc06bab7-dbf7-4d7a-81b4-9f76f2f0b87c,Culture,2020,Qtr 4,November,6,24953,adore,72,adore
bc06bab7-dbf7-4d7a-81b4-9f76f2f0b87c,Culture,2020,Qtr 4,November,12,24952,worried,12,worried
bc06bab7-dbf7-4d7a-81b4-9f76f2f0b87c,Culture,2020,Qtr 4,November,12,24956,disgust,0,disgust
bc06bab7-dbf7-4d7a-81b4-9f76f2f0b87c,Culture,2020,Qtr 4,November,12,24979,like,50,like
bc06bab7-dbf7-4d7a-81b4-9f76f2f0b87c,Culture,2020,Qtr 4,November,17,24937,interested,30,interested
bc06bab7-dbf7-4d7a-81b4-9f76f2f0b87c,Culture,2020,Qtr 4,November,20,24957,scared,15,scared
bc06bab7-dbf7-4d7a-81b4-9f76f2f0b87c,Culture,2020,Qtr 4,December,8,24954,cherish,70,cherish
bc06bab7-dbf7-4d7a-81b4-9f76f2f0b87c,Culture,2020,Qtr 4,December,17,24940,like,50,like
bc06bab7-dbf7-4d7a-81b4-9f76f2f0b87c,Culture,2020,Qtr 4,December,20,24967,heart,60,heart
bc06bab7-dbf7-4d7a-81b4-9f76f2f0b87c,Culture,2020,Qtr 4,December,20,24977,super love,75,super love
bc06bab7-dbf7-4d7a-81b4-9f76f2f0b87c,Culture,2020,Qtr 4,December,25,24964,dislike,10,dislike
bc06bab7-dbf7-4d7a-81b4-9f76f2f0b87c,Culture,2020,Qtr 4,December,27,24973,like,50,like
bc06bab7-dbf7-4d7a-81b4-9f76f2f0b87c,Culture,2021,Qtr 1,January,6,24950,hate,5,hate
bc06bab7-dbf7-4d7a-81b4-9f76f2f0b87c,Culture,2021,Qtr 1,January,23,24938,cherish,70,cherish
bc06bab7-dbf7-4d7a-81b4-9f76f2f0b87c,Culture,2021,Qtr 1,January,25,24961,peeking,35,peeking
bc06bab7-dbf7-4d7a-81b4-9f76f2f0b87c,Culture,2021,Qtr 1,February,5,24946,super love,75,super love
bc06bab7-dbf7-4d7a-81b4-9f76f2f0b87c,Culture,2021,Qtr 1,February,10,24947,dislike,10,dislike
bc06bab7-dbf7-4d7a-81b4-9f76f2f0b87c,Culture,2021,Qtr 1,February,13,24981,cherish,70,cherish
bc06bab7-dbf7-4d7a-81b4-9f76f2f0b87c,Culture,2021,Qtr 1,February,17,24976,disgust,0,disgust
bc06bab7-dbf7-4d7a-81b4-9f76f2f0b87c,Culture,2021,Qtr 1,March,3,24951,worried,12,worried
bc06bab7-dbf7-4d7a-81b4-9f76f2f0b87c,Culture,2021,Qtr 1,March,8,24978,want,70,want
bc06bab7-dbf7-4d7a-81b4-9f76f2f0b87c,Culture,2021,Qtr 1,March,12,24959,like,50,like
bc06bab7-dbf7-4d7a-81b4-9f76f2f0b87c,Culture,2021,Qtr 1,March,15,24945,scared,15,scared
bc06bab7-dbf7-4d7a-81b4-9f76f2f0b87c,Culture,2021,Qtr 1,March,15,24955,dislike,10,dislike
